County Name,Sub County Name,Institution Name
Bungoma,BUNGOMA SOUTH,SIRITANYI RC
Bungoma,BUNGOMA SOUTH,SITOMA SA
Bungoma,BUNGOMA SOUTH,ST CHARLES OKANYA
Bungoma,BUNGOMA SOUTH,ST ELIZABETH CHEMULULUCHI RC
Bungoma,BUNGOMA SOUTH,ST MARYS KIBABII GIRLS
Bungoma,BUNGOMA SOUTH,ST. MICHAEL NDAKARU
Bungoma,BUNGOMA SOUTH,TEMBELELA SA
Bungoma,BUNGOMA SOUTH,TULIENGE RC
Bungoma,BUNGOMA SOUTH,TUNGELELE COD
Bungoma,BUNGOMA SOUTH,WACHEKA ACK
Bungoma,BUNGOMA SOUTH,WALALA RC
Bungoma,BUNGOMA SOUTH,WATWANG’A COG
Bungoma,BUNGOMA SOUTH,WEKELEKHA RC
Bungoma,BUNGOMA WEST,ACK CHEBUKUYI
Bungoma,BUNGOMA WEST,BINYENYA SA
Bungoma,BUNGOMA WEST,BISUNU FYM
Bungoma,BUNGOMA WEST,BUKIABI SA
Bungoma,BUNGOMA WEST,BUKOKHOLO
Bungoma,BUNGOMA WEST,BUTONGE ACK
Bungoma,BUNGOMA WEST,BUTUNDE
Bungoma,BUNGOMA WEST,CHEBUKUTUMI ACK
Bungoma,BUNGOMA WEST,CHENJENI SA
Bungoma,BUNGOMA WEST,CHONGOYI RC
Bungoma,BUNGOMA WEST,CHWELE BOYS
Bungoma,BUNGOMA WEST,CHWELE GIRLS
Bungoma,BUNGOMA WEST,HON WATENGULA LURARE PEFA
Bungoma,BUNGOMA WEST,KABENDO SDA
Bungoma,BUNGOMA WEST,KABKARA SA
Bungoma,BUNGOMA WEST,KABURWET SA
Bungoma,BUNGOMA WEST,KAG NAMAWANGA
Bungoma,BUNGOMA WEST,KAMUNYONG OLE ACK
Bungoma,BUNGOMA WEST,KAPROT DEB
Bungoma,BUNGOMA WEST,KAPTANAI SA
Bungoma,BUNGOMA WEST,KASIAMO FYM
Bungoma,BUNGOMA WEST,KATOMEI
Bungoma,BUNGOMA WEST,KHABUKOYA DEB
Bungoma,BUNGOMA WEST,KIBEU SA
Bungoma,BUNGOMA WEST,KIBINDOI SA
Bungoma,BUNGOMA WEST,KIKAI FYM
Bungoma,BUNGOMA WEST,KOLANI FYM
Bungoma,BUNGOMA WEST,KOMIRIAI RC
Bungoma,BUNGOMA WEST,KOROSIONDET SA
Bungoma,BUNGOMA WEST,KUAFU RC
Bungoma,BUNGOMA WEST,KULISIRU FYM
Bungoma,BUNGOMA WEST,LONDO SA
Bungoma,BUNGOMA WEST,LUKAALA FYM
Bungoma,BUNGOMA WEST,LUTASO PEFA
Bungoma,BUNGOMA WEST,LWAKHAKHA SA
Bungoma,BUNGOMA WEST,LWANDANYI
Bungoma,BUNGOMA WEST,MACHAKHA RC
Bungoma,BUNGOMA WEST,MALAKISI
Bungoma,BUNGOMA WEST,MALAKISI MUSLIM
Bungoma,BUNGOMA WEST,MALINDA FYM
Bungoma,BUNGOMA WEST,MALINDA SA
Bungoma,BUNGOMA WEST,MASABA DEB
Bungoma,BUNGOMA WEST,MATIBO RC
Bungoma,BUNGOMA WEST,MATUMBAYI BLM
Bungoma,BUNGOMA WEST,MATUNDA ACK
Bungoma,BUNGOMA WEST,MENU FYM
Bungoma,BUNGOMA WEST,MUFUNGU SA
Bungoma,BUNGOMA WEST,MUNYANGANYI RC
Bungoma,BUNGOMA WEST,MUSIEBA SA
Bungoma,BUNGOMA WEST,MUTONYI ERSF
Bungoma,BUNGOMA WEST,MWANDA SA
Bungoma,BUNGOMA WEST,NABEKI RC
Bungoma,BUNGOMA WEST,NABULOOLI SA
Bungoma,BUNGOMA WEST,NAMANG OFULO DEB
Bungoma,BUNGOMA WEST,NAMAWANGA FYM
Bungoma,BUNGOMA WEST,NAMBUYA ACK
Bungoma,BUNGOMA WEST,NAMUBILA SA
Bungoma,BUNGOMA WEST,NAMUNDI FYM
Bungoma,BUNGOMA WEST,NAMUNYU SA
Bungoma,BUNGOMA WEST,NAMUTOKHOLO DEB
Bungoma,BUNGOMA WEST,NAMWESI
Bungoma,BUNGOMA WEST,NASALA SA
Bungoma,BUNGOMA WEST,NDAKARU SA
Bungoma,BUNGOMA WEST,SIBANGA SA
Bungoma,BUNGOMA WEST,SIRISIA MAL
Bungoma,BUNGOMA WEST,SIRISIA SPECIAL (MH)
Bungoma,BUNGOMA WEST,SIRISIA TOWNSHIP
Bungoma,BUNGOMA WEST,SITABICHA RC
Bungoma,BUNGOMA WEST,ST GABRIEL MAYEKWE
Bungoma,BUNGOMA WEST,ST JOSEPHS KAKALA RC
Bungoma,BUNGOMA WEST,TAMULEGA ACK
Bungoma,BUNGOMA WEST,TULIENGE ACK
Bungoma,BUNGOMA WEST,WANJOYA SA PRIMARY
Bungoma,BUNGOMA WEST,WAPUKHA FYM
Bungoma,BUNGOMA WEST,YABEKO SA
Bungoma,CHEPTAIS,BANAN-TEGA
Bungoma,CHEPTAIS,BIKHUTU SDA
Bungoma,CHEPTAIS,BUKONOI
Bungoma,CHEPTAIS,Bulukha ACK
Bungoma,CHEPTAIS,BURKENWO
Bungoma,CHEPTAIS,BUSANJA FYM
Bungoma,CHEPTAIS,CHEBICH R. C
Bungoma,CHEPTAIS,CHEBIN D.E.B
Bungoma,CHEPTAIS,CHEBINYINY C.O.C
Bungoma,CHEPTAIS,CHEBWEK S.A.
Bungoma,CHEPTAIS,CHELEBEI FYM
Bungoma,CHEPTAIS,Chemeker SDA
Bungoma,CHEPTAIS,CHEMOIKUUT
Bungoma,CHEPTAIS,CHEMONDI S. A.
Bungoma,CHEPTAIS,CHEMUTA
Bungoma,CHEPTAIS,CHEPCHABAI A.I.C
Bungoma,CHEPTAIS,CHEPKOWO R.C.E.A
Bungoma,CHEPTAIS,CHEPKUBE ACK
Bungoma,CHEPTAIS,CHEPKUBE S.A
Bungoma,CHEPTAIS,CHEPKURKUR S. A.
Bungoma,CHEPTAIS,CHEPTAIS S.A.
Bungoma,CHEPTAIS,CHEPTAIS SDA
Bungoma,CHEPTAIS,CHEPTOROR R.C
Bungoma,CHEPTAIS,CHEPYUK R.C
Bungoma,CHEPTAIS,CHERENDIO S.D.A
Bungoma,CHEPTAIS,CHESIKAKI F.Y.M
Bungoma,CHEPTAIS,CHESIKAKI R.C
Bungoma,CHEPTAIS,CHESIRO SA
Bungoma,CHEPTAIS,CHESIYWO SA
Bungoma,CHEPTAIS,CHONGEYWO SA
Bungoma,CHEPTAIS,Coneratone educationa centre
Bungoma,CHEPTAIS,KABORIOT SA
Bungoma,CHEPTAIS,KABUKWO SA
Bungoma,CHEPTAIS,KAMABUS
Bungoma,CHEPTAIS,KAMACHEI
Bungoma,CHEPTAIS,KAMARANG DEB
Bungoma,CHEPTAIS,KAMOSONG SA
Bungoma,CHEPTAIS,KAPCHEBUK
Bungoma,CHEPTAIS,KAPKATENY ACK
Bungoma,CHEPTAIS,KAPKEKE ACK
Bungoma,CHEPTAIS,KAPKERWA
Bungoma,CHEPTAIS,KAPKIRWOK
Bungoma,CHEPTAIS,KAPKISEI AIC
Bungoma,CHEPTAIS,KAPKOTO ACK
Bungoma,CHEPTAIS,KAPKURONGO FYM
Bungoma,CHEPTAIS,KAPONDI PRIMARY
Bungoma,CHEPTAIS,KAPROBOI RC PRIMARY
Bungoma,CHEPTAIS,KAPSAMBU
Bungoma,CHEPTAIS,KAPSESOI SA
Bungoma,CHEPTAIS,KAPSIKA PEFA
Bungoma,CHEPTAIS,KAPSOGOM
Bungoma,CHEPTAIS,KAPSOROMET ADC
Bungoma,CHEPTAIS,KAPTUM
Bungoma,CHEPTAIS,KEBEE S.A. PRIMARY SCHOOL
Bungoma,CHEPTAIS,KEWAANI-KOOY
Bungoma,CHEPTAIS,KIBUMET KCC
Bungoma,CHEPTAIS,KIMABOLE FYM
Bungoma,CHEPTAIS,KIMAMA RC
Bungoma,CHEPTAIS,KIMASWA SA
Bungoma,CHEPTAIS,KIMERIN
Bungoma,CHEPTAIS,KIMORONG PRIMARY
Bungoma,CHEPTAIS,KIMURIO RCEA
Bungoma,CHEPTAIS,KIPSABULA SA
Bungoma,CHEPTAIS,KIPSIGON
Bungoma,CHEPTAIS,KIPSIKROK ACK
Bungoma,CHEPTAIS,KIPSIS SA
Bungoma,CHEPTAIS,KIPTEKA SA
Bungoma,CHEPTAIS,KIPTII SDA
Bungoma,CHEPTAIS,KIPTUNGURWO SA
Bungoma,CHEPTAIS,KOPSIRO SA
Bungoma,CHEPTAIS,KORNG’OTUNY
Bungoma,CHEPTAIS,KUBURA SA
Bungoma,CHEPTAIS,MARIGO SDA
Bungoma,CHEPTAIS,MASAEK SA
Bungoma,CHEPTAIS,MULATIWA SA
Bungoma,CHEPTAIS,MULUKHU FRIENDS
Bungoma,CHEPTAIS,MURWANI DEB
Bungoma,CHEPTAIS,NALONDO SA
Bungoma,CHEPTAIS,NDARET ACK
Bungoma,CHEPTAIS,PANDAP-TAY
Bungoma,CHEPTAIS,PERESTEN ACK
Bungoma,CHEPTAIS,RAMA SDA
Bungoma,CHEPTAIS,ROCK PRIMARY
Bungoma,CHEPTAIS,RWANDA SA
Bungoma,CHEPTAIS,SARIA
Bungoma,CHEPTAIS,SEREK
Bungoma,CHEPTAIS,SESIK DEB
Bungoma,CHEPTAIS,SIMOTWET PRI
Bungoma,CHEPTAIS,SOET AIM PRIMARY
Bungoma,CHEPTAIS,SOSAPLEL ACK
Bungoma,CHEPTAIS,ST ANDREWS NAMATOTOA
Bungoma,CHEPTAIS,ST JOSEPHS CHEMUSES
Bungoma,CHEPTAIS,ST. JUDE KAIMUGUL
Bungoma,CHEPTAIS,ST.PETERS CHEPTONON
Bungoma,CHEPTAIS,STREAM FIELD ACADEMY
Bungoma,CHEPTAIS,TEREM SA
Bungoma,CHEPTAIS,TOROSO SA
Bungoma,CHEPTAIS,TOYWONDET DEB
Bungoma,CHEPTAIS,TUIKUT COG
Bungoma,CHEPTAIS,TUUYO BEI
Bungoma,CHEPTAIS,WALANGA
Bungoma,CHEPTAIS,WASIO ACK
Bungoma,KIMILILI,ST JOSEPHS’ KAMUSINDE R C
Bungoma,KIMILILI,ALLAN BRADLEY KAMUSINGA
Bungoma,KIMILILI,BITUYU FYM
Bungoma,KIMILILI,BUKO
Bungoma,KIMILILI,CHEBUKWABI FYM
Bungoma,KIMILILI,CHELEKEI BAHAI
Bungoma,KIMILILI,CHESAMISI FYM
Bungoma,KIMILILI,FRIENDS SCHOOL KAMUSINGA
Bungoma,KIMILILI,KAMASIELO
Bungoma,KIMILILI,KAMBINI C C
Bungoma,KIMILILI,KAMUKUYWA A C
Bungoma,KIMILILI,KAMUKUYWA F Y M
Bungoma,KIMILILI,KAMUSINDE FYM
Bungoma,KIMILILI,KAMUSINGA AC
Bungoma,KIMILILI,KHAMULATI DEB PRI
Bungoma,KIMILILI,KHWIRORO AC
Bungoma,KIMILILI,KIBINGEI FYM
Bungoma,KIMILILI,KIBUNDE FYM
Bungoma,KIMILILI,KIKWECHI ASEM PRI
Bungoma,KIMILILI,KIMILILI ADULT SEC
Bungoma,KIMILILI,KIMILILI DEB
Bungoma,KIMILILI,KIMILILI FYM
Bungoma,KIMILILI,KIMILILI RC GIRLS
Bungoma,KIMILILI,KIMINGICHI AIC
Bungoma,KIMILILI,KITAYI R C
Bungoma,KIMILILI,LUBOKHA
Bungoma,KIMILILI,LUKHOME BAPTIST
Bungoma,KIMILILI,LURARE BAPTIST
Bungoma,KIMILILI,LUTONYI
Bungoma,KIMILILI,LWANDA SA
Bungoma,KIMILILI,MAENI FYM
Bungoma,KIMILILI,MAKHONGE FYM
Bungoma,KIMILILI,MATILI FYM
Bungoma,KIMILILI,MATILI RC
Bungoma,KIMILILI,MISIKHU MAIN PRI
Bungoma,KIMILILI,MITISI FYM PRIMARY
Bungoma,KIMILILI,MURUNGA SA DARAJA MUNGU
Bungoma,KIMILILI,MUSEMBE DEB
Bungoma,KIMILILI,MWANGALE DEB
Bungoma,KIMILILI,NAKALIRA RC
Bungoma,KIMILILI,NAMAKHELE ACK
Bungoma,KIMILILI,NAMAWANGA DEB
Bungoma,KIMILILI,NAMBOANI FYM
Bungoma,KIMILILI,NAMBOANI RC
Bungoma,KIMILILI,NASIANDA SA
Bungoma,KIMILILI,NG’OLI PRI
Bungoma,KIMILILI,SANGO BAPTIST
Bungoma,KIMILILI,SIBAKALA RC
Bungoma,KIMILILI,SIUNA SA
Bungoma,KIMILILI,SOSIO RC PRIMARY SCHOOL
Bungoma,KIMILILI,ST JOHNS MIRURI RC
Bungoma,KIMILILI,ST. JOHN’S RC MIRURI
Bungoma,KIMILILI,SULEIMAN MURUNGA
Bungoma,KIMILILI,SULWE JUDAH ISRAEL
Bungoma,MT ELGON,ABURI ACK PRI
Bungoma,MT ELGON,BUGAA
Bungoma,MT ELGON,CHEBOMBAI DEB
Bungoma,MT ELGON,CHEBUKAT ACK
Bungoma,MT ELGON,CHELILDE RC
Bungoma,MT ELGON,CHEMOGE
Bungoma,MT ELGON,CHEMOREMWO
Bungoma,MT ELGON,CHEMOSITET SDA PRI
Bungoma,MT ELGON,CHEMSES RC
Bungoma,MT ELGON,CHEMWEISUS
Bungoma,MT ELGON,CHEPKERER
Bungoma,MT ELGON,CHEPKOYA
Bungoma,MT ELGON,CHEPSOIKEI KETC PRI
Bungoma,MT ELGON,CHEPUKAI
Bungoma,MT ELGON,CHEROMIS
Bungoma,MT ELGON,CHERONGOS DEB
Bungoma,MT ELGON,CHESINENDE FYM PRIMARY SCHOOL
Bungoma,MT ELGON,CHESITO
Bungoma,MT ELGON,IYAA
Bungoma,MT ELGON,KABERWA DEB
Bungoma,MT ELGON,KABOIOM ACK
Bungoma,MT ELGON,KABOROM
Bungoma,MT ELGON,KABOYWO
Bungoma,MT ELGON,KAMENJO ACK
Bungoma,MT ELGON,KAMKATA ACK
Bungoma,MT ELGON,KAMUNERU ACK
Bungoma,MT ELGON,KAPCHEBON
Bungoma,MT ELGON,KAPCHOYWO S.A PRIMARY
Bungoma,MT ELGON,KAPKUSENG
Bungoma,MT ELGON,KAPSOKWONY DEB
Bungoma,MT ELGON,KAPTALEIO BAPTIST PRI
Bungoma,MT ELGON,KAPTALELIO RC
Bungoma,MT ELGON,KAPTAMA FYM
Bungoma,MT ELGON,KAPTEGANDET
Bungoma,MT ELGON,KAPTOLA
Bungoma,MT ELGON,KAPTOLA FYM SPECIAL SCHOOL
Bungoma,MT ELGON,KEWABRANG
Bungoma,MT ELGON,KEWOOY
Bungoma,MT ELGON,KIBEI
Bungoma,MT ELGON,KIBUK
Bungoma,MT ELGON,KIMKUNG SDA
Bungoma,MT ELGON,KIMOBO
Bungoma,MT ELGON,KIPCHIRIA ACK
Bungoma,MT ELGON,KIPSOEN SDA
Bungoma,MT ELGON,KIPTIROKO
Bungoma,MT ELGON,KIPYETO
Bungoma,MT ELGON,KONGT RC
Bungoma,MT ELGON,KOSHOK RC
Bungoma,MT ELGON,KOSTOI
Bungoma,MT ELGON,MAKUNGA SDA
Bungoma,MT ELGON,MILIMANI SDA
Bungoma,MT ELGON,MULATIWA
Bungoma,MT ELGON,NOMORIO
Bungoma,MT ELGON,SACHO RC
Bungoma,MT ELGON,SAMBOCHO
Bungoma,MT ELGON,SANGO
Bungoma,MT ELGON,SENDERA S.A
Bungoma,MT ELGON,SIRGOI
Bungoma,MT ELGON,ST JOHNS CHEPYUK
Bungoma,MT ELGON,TENDET RC
Bungoma,MT ELGON,THE SALVATION ARMY KAPCHOYWO
Bungoma,MT ELGON,TOBOO
Bungoma,MT ELGON,TOMOI PRI
Bungoma,MT ELGON,TOMOOY F.P.F.K
Bungoma,MT ELGON,TULWO CEC
Bungoma,WEBUYE WEST,BUKUNJANGABO SA
Bungoma,WEBUYE WEST,BUNANGENI FYM
Bungoma,WEBUYE WEST,BUNJOSI FYM
Bungoma,WEBUYE WEST,CHEBOSI S A PRIMARY
Bungoma,WEBUYE WEST,CHENG’OLI PRIMARY
Bungoma,WEBUYE WEST,KHALUMULI FYM
Bungoma,WEBUYE WEST,MALOHO RC
Bungoma,WEBUYE WEST,NAMAWANGA FYM
Bungoma,WEBUYE WEST,SIRENDE AC
Bungoma,WEBUYE WEST,SITIKHO ERSF
County,Sub County,School Name
Busia,BUNYALA,BUBAMBA
Busia,BUNYALA,BUBANGO
Busia,BUNYALA,BUDALA
Busia,BUNYALA,BUDALANGI
Busia,BUNYALA,BUDUBUSI
Busia,BUNYALA,BUKOMA
Busia,BUNYALA,BULEMIA
Busia,BUNYALA,BULWANI AC
Busia,BUNYALA,BUMADEYA
Busia,BUNYALA,BUONGO
Busia,BUNYALA,BUSAGWA
Busia,BUNYALA,IGIGO
Busia,BUNYALA,KENYA GAUZE
Busia,BUNYALA,LAKEVIEW
Busia,BUNYALA,LUGALE
Busia,BUNYALA,LUNYOFU
Busia,BUNYALA,MADUWA
Busia,BUNYALA,MAKUNDA
Busia,BUNYALA,MUBWAYO
Busia,BUNYALA,MUDEMBI
Busia,BUNYALA,MUKHOBOLA
Busia,BUNYALA,MUNDERE PRIMARY
Busia,BUNYALA,MUNDERE SPECIAL SCHOOL
Busia,BUNYALA,MUNDIKA B’
Busia,BUNYALA,MUSOMA AC.
Busia,BUNYALA,NABUTSWI
Busia,BUNYALA,NAMALO
Busia,BUNYALA,NANJOMI
Busia,BUNYALA,OSIEKO
Busia,BUNYALA,PORT VICTORIA MIXED
Busia,BUNYALA,RUAMBWA
Busia,BUNYALA,RUGUNGA PRIMARY SCHOOL
Busia,BUNYALA,RUGUNGA SPECIAL FOR THE MENTALLY
Busia,BUNYALA,RUGUNGA SPECIAL SCHOOL FOR THE H.C
Busia,BUNYALA,RUNYU
Busia,BUNYALA,SIBUKA
Busia,BUNYALA,SIFUGWE
Busia,BUNYALA,SIRIMBA
Busia,BUNYALA,SISENYE
Busia,BUNYALA,ST.CECILIA GIRLS
Busia,BUSIA,ALUNGOLI
Busia,BUSIA,BUGENGI
Busia,BUSIA,BUKALAMA
Busia,BUSIA,BULANDA
Busia,BUSIA,BURINGALA
Busia,BUSIA,BURUMBA
Busia,BUSIA,BUSABAKHWA
Busia,BUSIA,BUSENDE
Busia,BUSIA,BUSIBWABO
Busia,BUSIA,BUSIDIBU
Busia,BUSIA,BUYAMA
Busia,BUSIA,BUYENDE
Busia,BUSIA,BWAMANI
Busia,BUSIA,DULIENGE
Busia,BUSIA,ESIKULU
Busia,BUSIA,ESIRISIA
Busia,BUSIA,IGERO
Busia,BUSIA,INDOLI
Busia,BUSIA,KANGELEMUGE
Busia,BUSIA,LUKONYI PRIMARY (BOYS)
Busia,BUSIA,LULIBA
Busia,BUSIA,LUNG’A
Busia,BUSIA,LWANYA
Busia,BUSIA,LWANYA SPECIAL
Busia,BUSIA,MABUNGE A.C
Busia,BUSIA,MAYENJE
Busia,BUSIA,MORUKEYAN
Busia,BUSIA,MUJURU
Busia,BUSIA,MUNDIKA BOYS
Busia,BUSIA,MUNDIKA GIRLS
Busia,BUSIA,MUNDIKA SPECIAL FOR HI
Busia,BUSIA,MUNDULUSIA
Busia,BUSIA,MUNONGO
Busia,BUSIA,MURENDE
Busia,BUSIA,MURENDE MIXED SEC
Busia,BUSIA,MUYAFWA
Busia,BUSIA,NANGOMA
Busia,BUSIA,NASEWA AC
Busia,BUSIA,NASIRA AC
Busia,BUSIA,NASIRA R.C.
Busia,BUSIA,SITEKO
Busia,BUSIA,SIWONGO PRIMARY
Busia,BUSIA,ST MOSES SIGWATA FUNCTIONL
Busia,BUSIA,St Peter’s Budokomi primary school
Busia,BUSIA,ST ROSE MABALE PRI
Busia,BUSIA,ST TERESA’S GIRLS
Busia,BUSIA,ST. EUGENE’S
Busia,BUSIA,ST. PETER’S BURIANGI
Busia,BUSIA,ST. TERESA’S NAMBERE R.C
Busia,BUSIA,ST.JOSEPH’S BUSIA GIRLS
Busia,BUSIA,ST.PAULS BUDERIE
Busia,BUSIA,YMCA BUSIA
Busia,BUTULA,BISHOP L. ATUNDO MUNG’AMBWA
Busia,BUTULA,BUDUMA ACK
Busia,BUTULA,BUHUYI
Busia,BUTULA,BUJUMBA
Busia,BUTULA,BUKATI
Busia,BUTULA,BUKHAKHALA
Busia,BUTULA,BUKHALALIRE
Busia,BUTULA,BUKHUMA
Busia,BUTULA,BUKHWAKU
Busia,BUTULA,BULWANI
Busia,BUTULA,BUMALA AC
Busia,BUTULA,BUMALA RC
Busia,BUTULA,BUMUTIRU RC
Busia,BUTULA,BURINDA
Busia,BUTULA,BURIYA
Busia,BUTULA,BUSIADA
Busia,BUTULA,BUSIBI
Busia,BUTULA,BUSIBULA
Busia,BUTULA,BUSIRE
Busia,BUTULA,BUTULA BOYS
Busia,BUTULA,BUTUNYI MIXED
Busia,BUTULA,BWALIRO
Busia,BUTULA,DADIRA
Busia,BUTULA,ELUKHARI
Busia,BUTULA,EMAGOMBE
Busia,BUTULA,ENAKAYWA
Busia,BUTULA,ESIBEMBE A.C
Busia,BUTULA,ESIBINA
Busia,BUTULA,IGULA DEB
Busia,BUTULA,IKONZO
Busia,BUTULA,ISONGO
Busia,BUTULA,KALALANI
Busia,BUTULA,KANJALA
Busia,BUTULA,KANJALA MIXED SECONDARY
Busia,BUTULA,KHUNYANGU
Busia,BUTULA,KINGANDOLE
Busia,BUTULA,LUGULU AC
Busia,BUTULA,MADOLA
Busia,BUTULA,MAKWARA
Busia,BUTULA,MASEBULA
Busia,BUTULA,MASENDEBALE
Busia,BUTULA,MAUKO DEB
Busia,BUTULA,MUNGABO
Busia,BUTULA,MUSIBIRIRI
Busia,BUTULA,MUSOMA RC
Busia,BUTULA,NANGO
Busia,BUTULA,"NEELA , PRIMARY ST. TERESA"
Busia,BUTULA,NYAMWANGA
Busia,BUTULA,SIKARIRA
Busia,BUTULA,SIKOMA
Busia,BUTULA,SIKURA
Busia,BUTULA,SIMULI
Busia,BUTULA,SIRIBO
Busia,BUTULA,SIUNGA
Busia,BUTULA,SOMABASE PREPARATORY
Busia,BUTULA,ST CATHERINE’S PRIMARY AND TECHNICAL
Busia,BUTULA,ST. MARY’S BUTULA GIRLS
Busia,BUTULA,ST. MELTUS SAKA
Busia,BUTULA,ST. SIMON ELUNYIKO
Busia,BUTULA,ST. THOMAS MORE NAMWITSULA
Busia,BUTULA,STAUGUSTINE BOYS
Busia,BUTULA,TINGOLO
Busia,NAMBALE,BUYOFU
Busia,NAMBALE,EKISUMO
Busia,NAMBALE,ELWANIKHA
Busia,NAMBALE,EMAKINA
Busia,NAMBALE,EMUKHUYU
Busia,NAMBALE,ESIDENDE
Busia,NAMBALE,HARAMBEE PRI
Busia,NAMBALE,IGARA
Busia,NAMBALE,KAJORO
Busia,NAMBALE,KAPINA ST. JUDE
Busia,NAMBALE,KATIRA
Busia,NAMBALE,KHAYO
Busia,NAMBALE,KHULWANDA
Busia,NAMBALE,KHWIRALE CENTRE
Busia,NAMBALE,KISOKO GIRLS
Busia,NAMBALE,KOSHALAI
Busia,NAMBALE,LUPIDA
Busia,NAMBALE,MABUNGE RC
Busia,NAMBALE,MADENDE
Busia,NAMBALE,MADIBO
Busia,NAMBALE,MAIRA RC PRIMARY
Busia,NAMBALE,MALANGA ACK
Busia,NAMBALE,MANYOLE
Busia,NAMBALE,MAOLO
Busia,NAMBALE,MATILI
Busia,NAMBALE,MUNGATSI
Busia,NAMBALE,MUSOKOTO B
Busia,NAMBALE,MUSOKOTO DEB
Busia,NAMBALE,MWANGAZA ACK
Busia,NAMBALE,MWENGE
Busia,NAMBALE,NAMAHINDI
Busia,NAMBALE,NAMBALE AC
Busia,NAMBALE,NAMBALE BAPTIST
Busia,NAMBALE,NAMBALE URBAN
Busia,NAMBALE,NAMISI
Busia,NAMBALE,NANGENI
Busia,NAMBALE,OTIIRI
Busia,NAMBALE,SANGO
Busia,NAMBALE,SEGERO
Busia,NAMBALE,SIANDA
Busia,NAMBALE,SIBEMBE
Busia,NAMBALE,SIERA
Busia,NAMBALE,SIKINGA
Busia,NAMBALE,ST MARTINS KISOKO SPECIAL
Busia,NAMBALE,ST MARYS NAMBALE
Busia,NAMBALE,ST. ELIZABETH OPEDUR RC
Busia,NAMBALE,ST. FRANCIS MAKONGENI
Busia,NAMBALE,ST. JOSEPH’S KISOKO BOYS
Busia,NAMBALE,ST. MARK’S MUSOMA
Busia,NAMBALE,ST. MATHEWS LWANYANGE
Busia,NAMBALE,ST. PETERS KHWIRALE
Busia,NAMBALE,ST. PHILLIP KALUDEKA
Busia,NAMBALE,WAMBA EDU CENTRE
Busia,SAMIA,ACK HAKATI
Busia,SAMIA,AGENG’A
Busia,SAMIA,BUBURI
Busia,SAMIA,BUDUTA
Busia,SAMIA,BUJWANGA
Busia,SAMIA,BUKEKO
Busia,SAMIA,BUKHWAMBA
Busia,SAMIA,BUKIRI
Busia,SAMIA,BULOMA
Busia,SAMIA,BUMAYENGA
Busia,SAMIA,BUMBE
Busia,SAMIA,BUMULIMBA
Busia,SAMIA,BURADI
Busia,SAMIA,BURUDU
Busia,SAMIA,BUSEMBE
Busia,SAMIA,BUSIBI INTERGRATED
Busia,SAMIA,BUSULERE
Busia,SAMIA,BWANGANGI
Busia,SAMIA,EUGINE MASOMBO
Busia,SAMIA,GANJALA
Busia,SAMIA,KABWODO PRIMARY
Busia,SAMIA,LUCHULULO
Busia,SAMIA,LUGALA
Busia,SAMIA,MALANGA
Busia,SAMIA,MOODY AWORI INTEGRATED
Busia,SAMIA,MUDOMA
Busia,SAMIA,MUGASA
Busia,SAMIA,MUKONJO
Busia,SAMIA,MUNDAYA
Busia,SAMIA,MUNYANJA
Busia,SAMIA,NABALAKI
Busia,SAMIA,NABUGANDA
Busia,SAMIA,NABUTUKI
Busia,SAMIA,NAKHASIKO
Busia,SAMIA,NAMASALI
Busia,SAMIA,NANDEREKA
Busia,SAMIA,NANGINA MIXED
Busia,SAMIA,NEROBIA
Busia,SAMIA,NYAKHOBI PRIMARY SCHOOL
Busia,SAMIA,SIBALE
Busia,SAMIA,SIBINGA PRIMARY
Busia,SAMIA,SICHEKHE
Busia,SAMIA,SIDONGE
Busia,SAMIA,SIFUYO
Busia,SAMIA,SIGALAME
Busia,SAMIA,SIGULU
Busia,SAMIA,SIJOWA
Busia,SAMIA,ST. CATHERINE NANGINA GIRLS
Busia,SAMIA,ST. JOHN’S BUSIJO INTERGRATED
Busia,SAMIA,ST. JOSEPH’S GANYALA SECONDARY SCHOOL WEDL
Busia,SAMIA,ST. KIZITO MURAMBA
Busia,SAMIA,ST. LEAH BUNANDI
Busia,SAMIA,ST. PATRICK NANDEREMA
Busia,SAMIA,ST. PAUL’S BUKHULUNGU
Busia,SAMIA,WAKHUNGU
Busia,TESO NORTH,AKADOOT ACK
Busia,TESO NORTH,ACK AKIRIAMET
Busia,TESO NORTH,ACK CHAMASIRI
Busia,TESO NORTH,ACK KOPIYA
Busia,TESO NORTH,ACK OBURI KODE
Busia,TESO NORTH,ADANYA
Busia,TESO NORTH,ADURUKOIT
Busia,TESO NORTH,AEDOMORU
Busia,TESO NORTH,AGONGET
Busia,TESO NORTH,AKAPIJAN
Busia,TESO NORTH,AKIBUI ACK
Busia,TESO NORTH,AKICHELESIT
Busia,TESO NORTH,AKOBWAIT ‘CHA’ RC
Busia,TESO NORTH,AKOLONG
Busia,TESO NORTH,AKULONY
Busia,TESO NORTH,ALOETE
Busia,TESO NORTH,AMAGORO
Busia,TESO NORTH,AMONI
Busia,TESO NORTH,ANGARO SA
Busia,TESO NORTH,ANGURAI
Busia,TESO NORTH,ATABA OBURI
Busia,TESO NORTH,CHANGARA ACK
Busia,TESO NORTH,CHELELEMUK BOYS
Busia,TESO NORTH,CHELELEMUK GIRLS BOARDING
